course,player,SG Category,SG Value
"Torrey Pines North - La Jolla, CA",Rory McIlroy,PUTT,-0.23
"Torrey Pines North - La Jolla, CA",Ryan Palmer,PUTT,-0.26
"Torrey Pines North - La Jolla, CA",Rory Sabbatini,PUTT,1.16
"Torrey Pines North - La Jolla, CA",Robert Streb,PUTT,0.37
"Torrey Pines North - La Jolla, CA",Sang-Moon Bae,PUTT,0.92
"Torrey Pines North - La Jolla, CA",Scott Brown,PUTT,1.65
"Torrey Pines North - La Jolla, CA",Sam Burns,PUTT,-0.42
"Torrey Pines North - La Jolla, CA",Sungjae Im,PUTT,-0.73
"Torrey Pines North - La Jolla, CA",Stephan Jaeger,PUTT,0.78
"Torrey Pines North - La Jolla, CA",Sung Kang,PUTT,1.63
"Torrey Pines North - La Jolla, CA",Si Woo Kim,PUTT,0.09
"Torrey Pines North - La Jolla, CA",Sebastian Munoz,PUTT,-1.24
"Torrey Pines North - La Jolla, CA",Sean O'Hair,PUTT,0.15
"Torrey Pines North - La Jolla, CA",Sam Ryder,PUTT,1.2
"Torrey Pines North - La Jolla, CA",Scott Stallings,PUTT,-0.17
"Torrey Pines North - La Jolla, CA",Shawn Stefani,PUTT,-0.56
"Torrey Pines North - La Jolla, CA",Sepp Straka,PUTT,1.77
"Torrey Pines North - La Jolla, CA",Tony Finau,PUTT,-0.99
"Torrey Pines North - La Jolla, CA",Talor Gooch,PUTT,0.99
"Torrey Pines North - La Jolla, CA",Trey Mullinax,PUTT,-0.42
"Torrey Pines North - La Jolla, CA",Tiger Woods,PUTT,0.24
"Torrey Pines North - La Jolla, CA",Wyndham Clark,PUTT,-0.16
"Torrey Pines North - La Jolla, CA",Xander Schauffele,PUTT,1.16
"Chapultepec - Mexico City, Mexico",Abraham Ancer,PUTT,-0.67
"Chapultepec - Mexico City, Mexico",Alexander Bjork,PUTT,-0.27
"Chapultepec - Mexico City, Mexico",Alexander Noren,PUTT,-1.57
"Chapultepec - Mexico City, Mexico",Aaron Rai,PUTT,-0.06
"Chapultepec - Mexico City, Mexico",Aaron Wise,PUTT,-0.76
"Chapultepec - Mexico City, Mexico",Byeong Hun An,PUTT,-1.04
"Chapultepec - Mexico City, Mexico",Bryson DeChambeau,PUTT,-1.22
"Chapultepec - Mexico City, Mexico",Branden Grace,PUTT,-0.94
"Chapultepec - Mexico City, Mexico",Billy Horschel,PUTT,0.32
"Chapultepec - Mexico City, Mexico",Brooks Koepka,PUTT,-1.42
"Chapultepec - Mexico City, Mexico",Bubba Watson,PUTT,0.53
"Chapultepec - Mexico City, Mexico",Charles Howell III,PUTT,1.54
"Chapultepec - Mexico City, Mexico",Chez Reavie,PUTT,-1.18
"Chapultepec - Mexico City, Mexico",Cameron Smith,PUTT,1.6
"Chapultepec - Mexico City, Mexico",Dustin Johnson,PUTT,2.12
"Chapultepec - Mexico City, Mexico",David Lipsky,PUTT,0.12
"Chapultepec - Mexico City, Mexico",Danny Willett,PUTT,-0.05
"Chapultepec - Mexico City, Mexico",Emiliano Grillo,PUTT,-1.08
"Chapultepec - Mexico City, Mexico",Eddie Pepperell,PUTT,0.1
"Chapultepec - Mexico City, Mexico",Erik van Rooyen,PUTT,0.67
"Chapultepec - Mexico City, Mexico",Francesco Molinari,PUTT,0.31
"Chapultepec - Mexico City, Mexico",George Coetzee,PUTT,-0.2
"Chapultepec - Mexico City, Mexico",Gary Woodland,PUTT,0.28
"Chapultepec - Mexico City, Mexico",Hao-Tong Li,PUTT,0.64
"Chapultepec - Mexico City, Mexico",Hideki Matsuyama,PUTT,-0.37
"Chapultepec - Mexico City, Mexico",Henrik Stenson,PUTT,0.46
"Chapultepec - Mexico City, Mexico",Ian Poulter,PUTT,1.83
"Chapultepec - Mexico City, Mexico",Joost Luiten,PUTT,0.58
"Chapultepec - Mexico City, Mexico",Jake McLeod,PUTT,1.97
"Chapultepec - Mexico City, Mexico",Jon Rahm,PUTT,-0.81
"Chapultepec - Mexico City, Mexico",Jordan Spieth,PUTT,-0.56
"Chapultepec - Mexico City, Mexico",Justin Thomas,PUTT,-0.73
"Chapultepec - Mexico City, Mexico",Kiradech Aphibarnrat,PUTT,0.56
"Chapultepec - Mexico City, Mexico",Keegan Bradley,PUTT,-0.37
"Chapultepec - Mexico City, Mexico",Kevin Kisner,PUTT,1.14
"Chapultepec - Mexico City, Mexico",Kevin Na,PUTT,-0.32
"Chapultepec - Mexico City, Mexico",Kyle Stanley,PUTT,-0.27
"Chapultepec - Mexico City, Mexico",Lucas Bjerregaard,PUTT,-2.43
"Chapultepec - Mexico City, Mexico",Louis Oosthuizen,PUTT,0.66
"Chapultepec - Mexico City, Mexico",Lee Westwood,PUTT,-0.03
"Chapultepec - Mexico City, Mexico",Matthew Fitzpatrick,PUTT,-0.6
"Chapultepec - Mexico City, Mexico",Matt Kuchar,PUTT,-0.56
"Chapultepec - Mexico City, Mexico",Marc Leishman,PUTT,-2.33
"Chapultepec - Mexico City, Mexico",Matthew Millar,PUTT,-1.61
"Chapultepec - Mexico City, Mexico",Matt Wallace,PUTT,0.65
"Chapultepec - Mexico City, Mexico",Patrick Cantlay,PUTT,0.81
"Chapultepec - Mexico City, Mexico",Paul Casey,PUTT,1.03
"Chapultepec - Mexico City, Mexico",Patton Kizzire,PUTT,1.54
"Chapultepec - Mexico City, Mexico",Phil Mickelson,PUTT,-0.33
"Chapultepec - Mexico City, Mexico",Patrick Reed,PUTT,1.11
"Chapultepec - Mexico City, Mexico",Rafa Cabrera Bello,PUTT,0.93
"Chapultepec - Mexico City, Mexico",Rickie Fowler,PUTT,0.65
"Chapultepec - Mexico City, Mexico",Ryan Fox,PUTT,-0.9
"Chapultepec - Mexico City, Mexico",Russell Knox,PUTT,-0.59
"Chapultepec - Mexico City, Mexico",Rory McIlroy,PUTT,0.7
"Chapultepec - Mexico City, Mexico",Richard Sterne,PUTT,0.7
"Chapultepec - Mexico City, Mexico",Sergio Garcia,PUTT,0.77
"Chapultepec - Mexico City, Mexico",Shugo Imahira,PUTT,0.28
"Chapultepec - Mexico City, Mexico",Satoshi Kodaira,PUTT,0.03
"Chapultepec - Mexico City, Mexico",Shane Lowry,PUTT,0.18
"Chapultepec - Mexico City, Mexico",Shaun Norris,PUTT,-1.08
"Chapultepec - Mexico City, Mexico",Tony Finau,PUTT,0.71
"Chapultepec - Mexico City, Mexico",Tommy Fleetwood,PUTT,0.79
"Chapultepec - Mexico City, Mexico",Tyrrell Hatton,PUTT,0.55
"Chapultepec - Mexico City, Mexico",Tom Lewis,PUTT,-0.63
"Chapultepec - Mexico City, Mexico",Thorbjorn Olesen,PUTT,-0.48
"Chapultepec - Mexico City, Mexico",Tiger Woods,PUTT,-0.05
"Chapultepec - Mexico City, Mexico",Webb Simpson,PUTT,-0.26
"Chapultepec - Mexico City, Mexico",Xander Schauffele,PUTT,0.27
"Riviera Country Club - Pacific Palisades, CA",Abraham Ancer,PUTT,0.36
"Riviera Country Club - Pacific Palisades, CA",Aaron Baddeley,PUTT,1.06
"Riviera Country Club - Pacific Palisades, CA",Alex Cejka,PUTT,-0.02
"Riviera Country Club - Pacific Palisades, CA",Adam Hadwin,PUTT,-0.43
"Riviera Country Club - Pacific Palisades, CA",Adam Scott,PUTT,0.97
"Riviera Country Club - Pacific Palisades, CA",Bryson DeChambeau,PUTT,0.36
"Riviera Country Club - Pacific Palisades, CA",Brian Gay,PUTT,0.16
"Riviera Country Club - Pacific Palisades, CA",Bill Haas,PUTT,-0.08
"Riviera Country Club - Pacific Palisades, CA",Brian Harman,PUTT,0.85
"Riviera Country Club - Pacific Palisades, CA",Beau Hossler,PUTT,0.59
"Riviera Country Club - Pacific Palisades, CA",Brian Stuard,PUTT,-0.13
"Riviera Country Club - Pacific Palisades, CA",Bubba Watson,PUTT,0.68
"Riviera Country Club - Pacific Palisades, CA",Cody Gribble,PUTT,-1.72
"Riviera Country Club - Pacific Palisades, CA",Charles Howell III,PUTT,0.82
"Riviera Country Club - Pacific Palisades, CA",Carlos Ortiz,PUTT,1.23
"Riviera Country Club - Pacific Palisades, CA",C.T. Pan,PUTT,0.04
"Riviera Country Club - Pacific Palisades, CA",Cameron Smith,PUTT,-0.41
"Riviera Country Club - Pacific Palisades, CA",Dylan Frittelli,PUTT,0.64
"Riviera Country Club - Pacific Palisades, CA",Dustin Johnson,PUTT,0.85
"Riviera Country Club - Pacific Palisades, CA",Davis Love III,PUTT,0.31
"Riviera Country Club - Pacific Palisades, CA",Danny Willett,PUTT,0.41
"Riviera Country Club - Pacific Palisades, CA",Ernie Els,PUTT,0.05
"Riviera Country Club - Pacific Palisades, CA",Freddie Jacobson,PUTT,0.29
"Riviera Country Club - Pacific Palisades, CA",Hideki Matsuyama,PUTT,0.14
"Riviera Country Club - Pacific Palisades, CA",Jonas Blixt,PUTT,1.99
"Riviera Country Club - Pacific Palisades, CA",Jim Furyk,PUTT,0.44
"Riviera Country Club - Pacific Palisades, CA",J.B. Holmes,PUTT,2.04
"Riviera Country Club - Pacific Palisades, CA",Jason Kokrak,PUTT,-1.0
"Riviera Country Club - Pacific Palisades, CA",Joaquin Niemann,PUTT,-1.09
"Riviera Country Club - Pacific Palisades, CA",J.T. Poston,PUTT,0.68
"Riviera Country Club - Pacific Palisades, CA",Ted Potter Jr.,PUTT,0.52
"Riviera Country Club - Pacific Palisades, CA",Jon Rahm,PUTT,1.18
"Riviera Country Club - Pacific Palisades, CA",Jordan Spieth,PUTT,-0.11
"Riviera Country Club - Pacific Palisades, CA",Justin Thomas,PUTT,1.54
"Riviera Country Club - Pacific Palisades, CA",Jimmy Walker,PUTT,-2.08
"Riviera Country Club - Pacific Palisades, CA",Keegan Bradley,PUTT,-0.11
"Riviera Country Club - Pacific Palisades, CA",Kramer Hickok,PUTT,-1.1
"Riviera Country Club - Pacific Palisades, CA",Kyle Jones,PUTT,0.43
"Riviera Country Club - Pacific Palisades, CA",Kelly Kraft,PUTT,1.09
"Riviera Country Club - Pacific Palisades, CA",Kyoung-Hoon Lee,PUTT,-0.27
"Riviera Country Club - Pacific Palisades, CA",Kevin Na,PUTT,0.18
"Riviera Country Club - Pacific Palisades, CA",Luke List,PUTT,-0.18
"Riviera Country Club - Pacific Palisades, CA",Max Homa,PUTT,0.42
"Riviera Country Club - Pacific Palisades, CA",Martin Kaymer,PUTT,-0.94
"Riviera Country Club - Pacific Palisades, CA",Matt Kuchar,PUTT,-0.25
"Riviera Country Club - Pacific Palisades, CA",Marc Leishman,PUTT,1.18
"Riviera Country Club - Pacific Palisades, CA",Michael Thompson,PUTT,-0.03
"Riviera Country Club - Pacific Palisades, CA",Nick Taylor,PUTT,0.17
"Riviera Country Club - Pacific Palisades, CA",Patrick Cantlay,PUTT,0.23
"Riviera Country Club - Pacific Palisades, CA",Paul Casey,PUTT,-1.22
"Riviera Country Club - Pacific Palisades, CA",Peter Malnati,PUTT,0.71
"Riviera Country Club - Pacific Palisades, CA",Phil Mickelson,PUTT,0.52
"Riviera Country Club - Pacific Palisades, CA",Pat Perez,PUTT,0.36
"Riviera Country Club - Pacific Palisades, CA",Patrick Rodgers,PUTT,0.99
"Riviera Country Club - Pacific Palisades, CA",Peter Uihlein,PUTT,0.99
"Riviera Country Club - Pacific Palisades, CA",Rafa Cabrera Bello,PUTT,0.75
"Riviera Country Club - Pacific Palisades, CA",Robert Garrigus,PUTT,-1.38
"Riviera Country Club - Pacific Palisades, CA",Russell Henley,PUTT,0.06
"Riviera Country Club - Pacific Palisades, CA",Rory McIlroy,PUTT,0.72
"Riviera Country Club - Pacific Palisades, CA",Ryan Moore,PUTT,0.49
"Riviera Country Club - Pacific Palisades, CA",Scott Brown,PUTT,-0.16
"Riviera Country Club - Pacific Palisades, CA",Sergio Garcia,PUTT,-0.48
"Riviera Country Club - Pacific Palisades, CA",Stephan Jaeger,PUTT,-0.48
"Riviera Country Club - Pacific Palisades, CA",Sung Kang,PUTT,0.04
"Riviera Country Club - Pacific Palisades, CA",Si Woo Kim,PUTT,1.81
"Riviera Country Club - Pacific Palisades, CA",Scott Langley,PUTT,1.93
"Riviera Country Club - Pacific Palisades, CA",Seamus Power,PUTT,-0.11
"Riviera Country Club - Pacific Palisades, CA",Sam Ryder,PUTT,0.63
"Riviera Country Club - Pacific Palisades, CA",Shawn Stefani,PUTT,-0.81
"Riviera Country Club - Pacific Palisades, CA",Tony Finau,PUTT,1.22
"Riviera Country Club - Pacific Palisades, CA",Tommy Fleetwood,PUTT,-0.59
"Riviera Country Club - Pacific Palisades, CA",Tae Hee Lee,PUTT,0.68
"Riviera Country Club - Pacific Palisades, CA",Tiger Woods,PUTT,0.33
"Riviera Country Club - Pacific Palisades, CA",Vaughn Taylor,PUTT,1.6
"Riviera Country Club - Pacific Palisades, CA",Xander Schauffele,PUTT,0.1
"Pebble Beach Resort - Pebble Beach, CA",Adam Hadwin,PUTT,0.06
"Pebble Beach Resort - Pebble Beach, CA",Alex Prugh,PUTT,0.84
"Pebble Beach Resort - Pebble Beach, CA",Andrew Putnam,PUTT,0.43
"Pebble Beach Resort - Pebble Beach, CA",Adam Schenk,PUTT,1.24
"Pebble Beach Resort - Pebble Beach, CA",Brian Gay,PUTT,0.93
"Pebble Beach Resort - Pebble Beach, CA",Branden Grace,PUTT,-0.07
"Pebble Beach Resort - Pebble Beach, CA",Brandon Harkins,PUTT,-0.48
"Pebble Beach Resort - Pebble Beach, CA",Brady Schnell,PUTT,0.51
"Pebble Beach Resort - Pebble Beach, CA",Benjamin Silverman,PUTT,1.2
"Pebble Beach Resort - Pebble Beach, CA",Brian Stuard,PUTT,-0.21
"Pebble Beach Resort - Pebble Beach, CA",Cameron Champ,PUTT,1.18
"Pebble Beach Resort - Pebble Beach, CA",Cameron Davis,PUTT,0.26
"Pebble Beach Resort - Pebble Beach, CA",Cody Gribble,PUTT,-0.44
"Pebble Beach Resort - Pebble Beach, CA",Curtis Luck,PUTT,0.63
"Pebble Beach Resort - Pebble Beach, CA",Chez Reavie,PUTT,0.94
"Pebble Beach Resort - Pebble Beach, CA",Chris Stroud,PUTT,1.61
"Pebble Beach Resort - Pebble Beach, CA",Cameron Tringale,PUTT,-0.74
"Pebble Beach Resort - Pebble Beach, CA",Dustin Johnson,PUTT,-0.59
"Pebble Beach Resort - Pebble Beach, CA",D.J. Trahan,PUTT,1.46
"Pebble Beach Resort - Pebble Beach, CA",Ernie Els,PUTT,0.6
"Pebble Beach Resort - Pebble Beach, CA",Graeme McDowell,PUTT,0.61
"Pebble Beach Resort - Pebble Beach, CA",Hank Lebioda,PUTT,-0.89
"Pebble Beach Resort - Pebble Beach, CA",Jonas Blixt,PUTT,0.62
"Pebble Beach Resort - Pebble Beach, CA",Jonathan Byrd,PUTT,0.56
"Pebble Beach Resort - Pebble Beach, CA",Jason Day,PUTT,0.11
"Pebble Beach Resort - Pebble Beach, CA",Julian Etulain,PUTT,1.46
"Pebble Beach Resort - Pebble Beach, CA",Jim Furyk,PUTT,0.69
"Pebble Beach Resort - Pebble Beach, CA",Jordan Spieth,PUTT,0.02
"Pebble Beach Resort - Pebble Beach, CA",Josh Teater,PUTT,-0.17
"Pebble Beach Resort - Pebble Beach, CA",Johnson Wagner,PUTT,-0.29
"Pebble Beach Resort - Pebble Beach, CA",Kevin Kisner,PUTT,0.86
"Pebble Beach Resort - Pebble Beach, CA",Kevin Streelman,PUTT,0.71
"Pebble Beach Resort - Pebble Beach, CA",Lucas Glover,PUTT,2.01
"Pebble Beach Resort - Pebble Beach, CA",Matt Every,PUTT,0.45
"Pebble Beach Resort - Pebble Beach, CA",Max Homa,PUTT,1.11
"Pebble Beach Resort - Pebble Beach, CA",Matt Jones,PUTT,-0.25
"Pebble Beach Resort - Pebble Beach, CA",Matt Kuchar,PUTT,0.64
"Pebble Beach Resort - Pebble Beach, CA",Michael Thompson,PUTT,0.31
"Pebble Beach Resort - Pebble Beach, CA",Martin Trainer,PUTT,0.23
"Pebble Beach Resort - Pebble Beach, CA",Nate Lashley,PUTT,0.75
"Pebble Beach Resort - Pebble Beach, CA",Nick Taylor,PUTT,0.64
"Pebble Beach Resort - Pebble Beach, CA",Paul Casey,PUTT,-0.55
"Pebble Beach Resort - Pebble Beach, CA",Phil Mickelson,PUTT,0.71
"Pebble Beach Resort - Pebble Beach, CA",Patrick Reed,PUTT,1.71
"Pebble Beach Resort - Pebble Beach, CA",Rafa Cabrera Bello,PUTT,0.17
"Pebble Beach Resort - Pebble Beach, CA",Roberto Castro,PUTT,-0.75
"Pebble Beach Resort - Pebble Beach, CA",Roberto Diaz,PUTT,1.86
"Pebble Beach Resort - Pebble Beach, CA",Russell Knox,PUTT,0.25
"Pebble Beach Resort - Pebble Beach, CA",Sung Kang,PUTT,-1.51
"Pebble Beach Resort - Pebble Beach, CA",Si Woo Kim,PUTT,2.21
"Pebble Beach Resort - Pebble Beach, CA",Scott Langley,PUTT,0.29
"Pebble Beach Resort - Pebble Beach, CA",Scott Piercy,PUTT,-0.97
"Pebble Beach Resort - Pebble Beach, CA",Sam Saunders,PUTT,1.11
"Pebble Beach Resort - Pebble Beach, CA",Scott Stallings,PUTT,-0.35
"Pebble Beach Resort - Pebble Beach, CA",Tyler Duncan,PUTT,-1.27
"Pebble Beach Resort - Pebble Beach, CA",Tony Finau,PUTT,1.66
"Pebble Beach Resort - Pebble Beach, CA",Tommy Fleetwood,PUTT,0.15
"Pebble Beach Resort - Pebble Beach, CA",Tom Lovelady,PUTT,-0.67
"Pebble Beach Resort - Pebble Beach, CA",Trey Mullinax,PUTT,-0.57
"TPC Scottsdale - Scottsdale, AZ",Adam Hadwin,PUTT,-0.02
"TPC Scottsdale - Scottsdale, AZ",Andrew Landry,PUTT,-0.15
"TPC Scottsdale - Scottsdale, AZ",Alexander Noren,PUTT,0.27
"TPC Scottsdale - Scottsdale, AZ",Adam Schenk,PUTT,-0.91
"TPC Scottsdale - Scottsdale, AZ",Byeong Hun An,PUTT,-0.1
"TPC Scottsdale - Scottsdale, AZ",Bud Cauley,PUTT,0.64
"TPC Scottsdale - Scottsdale, AZ",Brian Gay,PUTT,1.14
"TPC Scottsdale - Scottsdale, AZ",Branden Grace,PUTT,0.98
"TPC Scottsdale - Scottsdale, AZ",Brandon Harkins,PUTT,-0.37
"TPC Scottsdale - Scottsdale, AZ",Brian Harman,PUTT,-1.05
"TPC Scottsdale - Scottsdale, AZ",Billy Horschel,PUTT,1.35
"TPC Scottsdale - Scottsdale, AZ",Beau Hossler,PUTT,1.22
"TPC Scottsdale - Scottsdale, AZ",Brandt Snedeker,PUTT,0.83
"TPC Scottsdale - Scottsdale, AZ",Brian Stuard,PUTT,0.36
"TPC Scottsdale - Scottsdale, AZ",Bubba Watson,PUTT,-0.28
"TPC Scottsdale - Scottsdale, AZ",Cameron Champ,PUTT,0.85
"TPC Scottsdale - Scottsdale, AZ",Chesson Hadley,PUTT,0.78
"TPC Scottsdale - Scottsdale, AZ",Charley Hoffman,PUTT,0.34
"TPC Scottsdale - Scottsdale, AZ",Chris Kirk,PUTT,-1.49
"TPC Scottsdale - Scottsdale, AZ",Carlos Ortiz,PUTT,-1.28
"TPC Scottsdale - Scottsdale, AZ",C.T. Pan,PUTT,0.08
"TPC Scottsdale - Scottsdale, AZ",Chez Reavie,PUTT,1.15
"TPC Scottsdale - Scottsdale, AZ",Cameron Smith,PUTT,0.97
"TPC Scottsdale - Scottsdale, AZ",Chris Stroud,PUTT,2.18
"TPC Scottsdale - Scottsdale, AZ",David Hearn,PUTT,1.5
"TPC Scottsdale - Scottsdale, AZ",Danny Lee,PUTT,0.36
"TPC Scottsdale - Scottsdale, AZ",Denny McCarthy,PUTT,0.65
"TPC Scottsdale - Scottsdale, AZ",Emiliano Grillo,PUTT,-1.12
"TPC Scottsdale - Scottsdale, AZ",Freddie Jacobson,PUTT,0.24
"TPC Scottsdale - Scottsdale, AZ",Grayson Murray,PUTT,-0.78
"TPC Scottsdale - Scottsdale, AZ",Gary Woodland,PUTT,-0.12
"TPC Scottsdale - Scottsdale, AZ",Hunter Mahan,PUTT,1.07
"TPC Scottsdale - Scottsdale, AZ",Hideki Matsuyama,PUTT,-1.02
"TPC Scottsdale - Scottsdale, AZ",Harold Varner III,PUTT,-0.03
"TPC Scottsdale - Scottsdale, AZ",John Catlin,PUTT,0.68
"TPC Scottsdale - Scottsdale, AZ",James Hahn,PUTT,-0.25
"TPC Scottsdale - Scottsdale, AZ",J.B. Holmes,PUTT,-0.49
"TPC Scottsdale - Scottsdale, AZ",John Huh,PUTT,0.31
"TPC Scottsdale - Scottsdale, AZ",Jason Kokrak,PUTT,0.25
"TPC Scottsdale - Scottsdale, AZ",J.T. Poston,PUTT,1.07
"TPC Scottsdale - Scottsdale, AZ",Jon Rahm,PUTT,0.78
"TPC Scottsdale - Scottsdale, AZ",J.J. Spaun,PUTT,0.68
"TPC Scottsdale - Scottsdale, AZ",Justin Thomas,PUTT,0.67
"TPC Scottsdale - Scottsdale, AZ",Jhonattan Vegas,PUTT,-0.35
"TPC Scottsdale - Scottsdale, AZ",Jimmy Walker,PUTT,1.08
"TPC Scottsdale - Scottsdale, AZ",Kiradech Aphibarnrat,PUTT,2.05
"TPC Scottsdale - Scottsdale, AZ",Keegan Bradley,PUTT,-2.25
"TPC Scottsdale - Scottsdale, AZ",Kevin Kisner,PUTT,0.55
"TPC Scottsdale - Scottsdale, AZ",Keith Mitchell,PUTT,-1.43
"TPC Scottsdale - Scottsdale, AZ",Kevin Na,PUTT,-0.24
"TPC Scottsdale - Scottsdale, AZ",Kevin Streelman,PUTT,-0.62
"TPC Scottsdale - Scottsdale, AZ",Max Homa,PUTT,0.24
"TPC Scottsdale - Scottsdale, AZ",Matt Kuchar,PUTT,0.85
"TPC Scottsdale - Scottsdale, AZ",Martin Laird,PUTT,1.13
"TPC Scottsdale - Scottsdale, AZ",Matthew Wolff,PUTT,0.37
"TPC Scottsdale - Scottsdale, AZ",Nick Watney,PUTT,1.0
"TPC Scottsdale - Scottsdale, AZ",Ollie Schniederjans,PUTT,-0.3
"TPC Scottsdale - Scottsdale, AZ",Rickie Fowler,PUTT,2.38
"TPC Scottsdale - Scottsdale, AZ",Russell Henley,PUTT,0.25
"TPC Scottsdale - Scottsdale, AZ",Russell Knox,PUTT,0.97
"TPC Scottsdale - Scottsdale, AZ",Ryan Palmer,PUTT,0.12
"TPC Scottsdale - Scottsdale, AZ",Richy Werenski,PUTT,-0.27
"TPC Scottsdale - Scottsdale, AZ",Stewart Cink,PUTT,0.36
"TPC Scottsdale - Scottsdale, AZ",Sungjae Im,PUTT,0.25
"TPC Scottsdale - Scottsdale, AZ",Satoshi Kodaira,PUTT,-0.67
"TPC Scottsdale - Scottsdale, AZ",Scott Piercy,PUTT,1.36
"TPC Scottsdale - Scottsdale, AZ",Sam Ryder,PUTT,-0.83
"TPC Scottsdale - Scottsdale, AZ",Tyrrell Hatton,PUTT,0.01
"TPC Scottsdale - Scottsdale, AZ",Tom Hoge,PUTT,0.91
"TPC Scottsdale - Scottsdale, AZ",Trey Mullinax,PUTT,0.9
"TPC Scottsdale - Scottsdale, AZ",Webb Simpson,PUTT,0.15
"TPC Scottsdale - Scottsdale, AZ",Xander Schauffele,PUTT,1.24
"TPC Scottsdale - Scottsdale, AZ",Zach Johnson,PUTT,-0.41
"La Quinta CC - La Quinta, CA",Anders Albertson,PUTT,0.77
"La Quinta CC - La Quinta, CA",Abraham Ancer,PUTT,-0.4
"La Quinta CC - La Quinta, CA",Aaron Baddeley,PUTT,2.74
"La Quinta CC - La Quinta, CA",Alex Cejka,PUTT,0.89
"La Quinta CC - La Quinta, CA",Adam Hadwin,PUTT,0.92
"La Quinta CC - La Quinta, CA",Andrew Landry,PUTT,-0.03
"La Quinta CC - La Quinta, CA",Adam Long,PUTT,1.59
"La Quinta CC - La Quinta, CA",Andrew Putnam,PUTT,0.84
"La Quinta CC - La Quinta, CA",Adam Schenk,PUTT,0.7
"La Quinta CC - La Quinta, CA",Adam Svensson,PUTT,-0.07
"La Quinta CC - La Quinta, CA",Brendan Steele,PUTT,-1.56
"La Quinta CC - La Quinta, CA",Brian Stuard,PUTT,0.83
"La Quinta CC - La Quinta, CA",Chad Collins,PUTT,-0.98
"La Quinta CC - La Quinta, CA",Cameron Davis,PUTT,-0.05
"La Quinta CC - La Quinta, CA",Cody Gribble,PUTT,-0.3
"La Quinta CC - La Quinta, CA",Charles Howell III,PUTT,0.0
"La Quinta CC - La Quinta, CA",Curtis Luck,PUTT,-1.7
"La Quinta CC - La Quinta, CA",Carlos Ortiz,PUTT,0.06
"La Quinta CC - La Quinta, CA",C.T. Pan,PUTT,-1.52
"La Quinta CC - La Quinta, CA",Chez Reavie,PUTT,-0.66
"La Quinta CC - La Quinta, CA",Cameron Tringale,PUTT,-0.58
"La Quinta CC - La Quinta, CA",Daniel Berger,PUTT,-0.25
"La Quinta CC - La Quinta, CA",Dominic Bozzelli,PUTT,1.49
"La Quinta CC - La Quinta, CA",Dylan Frittelli,PUTT,1.43
"La Quinta CC - La Quinta, CA",Harris English,PUTT,-0.48
"La Quinta CC - La Quinta, CA",Hudson Swafford,PUTT,1.28
"La Quinta CC - La Quinta, CA",Harold Varner III,PUTT,1.56
"La Quinta CC - La Quinta, CA",Jonathan Byrd,PUTT,-1.04
"La Quinta CC - La Quinta, CA",John Catlin,PUTT,0.02
"La Quinta CC - La Quinta, CA",Julian Etulain,PUTT,2.25
"La Quinta CC - La Quinta, CA",Joey Garber,PUTT,-0.18
"La Quinta CC - La Quinta, CA",James Hahn,PUTT,-0.41
"La Quinta CC - La Quinta, CA",John Huh,PUTT,-1.02
"La Quinta CC - La Quinta, CA",Jason Kokrak,PUTT,0.35
"La Quinta CC - La Quinta, CA",J.T. Poston,PUTT,2.31
"La Quinta CC - La Quinta, CA",Jon Rahm,PUTT,0.65
"La Quinta CC - La Quinta, CA",Jose de Jesus Rodriguez,PUTT,1.88
"La Quinta CC - La Quinta, CA",Justin Rose,PUTT,1.2
"La Quinta CC - La Quinta, CA",J.J. Spaun,PUTT,-0.25
"La Quinta CC - La Quinta, CA",Josh Teater,PUTT,0.4
"La Quinta CC - La Quinta, CA",Jhonattan Vegas,PUTT,0.06
"La Quinta CC - La Quinta, CA",Kramer Hickok,PUTT,-1.08
"La Quinta CC - La Quinta, CA",Kevin Kisner,PUTT,-0.38
"La Quinta CC - La Quinta, CA",Kevin Streelman,PUTT,-0.18
"La Quinta CC - La Quinta, CA",Lucas Glover,PUTT,0.55
"La Quinta CC - La Quinta, CA",Michael Thompson,PUTT,-0.44
"La Quinta CC - La Quinta, CA",Nate Lashley,PUTT,-1.22
"La Quinta CC - La Quinta, CA",Nick Taylor,PUTT,-0.41
"La Quinta CC - La Quinta, CA",Nick Watney,PUTT,0.78
"La Quinta CC - La Quinta, CA",Ollie Schniederjans,PUTT,-0.1
"La Quinta CC - La Quinta, CA",Patrick Cantlay,PUTT,-1.87
"La Quinta CC - La Quinta, CA",Peter Malnati,PUTT,1.48
"La Quinta CC - La Quinta, CA",Phil Mickelson,PUTT,-1.0
"La Quinta CC - La Quinta, CA",Ryan Blaum,PUTT,-0.73
"La Quinta CC - La Quinta, CA",Roberto Castro,PUTT,-0.56
"La Quinta CC - La Quinta, CA",Russell Knox,PUTT,-0.83
"La Quinta CC - La Quinta, CA",Rory Sabbatini,PUTT,1.08
"La Quinta CC - La Quinta, CA",Roger Sloan,PUTT,0.73
"La Quinta CC - La Quinta, CA",Robert Streb,PUTT,-0.42
"La Quinta CC - La Quinta, CA",Sam Burns,PUTT,2.51
"La Quinta CC - La Quinta, CA",Sungjae Im,PUTT,0.8
"La Quinta CC - La Quinta, CA",Si Woo Kim,PUTT,0.13
"La Quinta CC - La Quinta, CA",Scott Langley,PUTT,2.21
